event_id,date_of_event,country,Place,Orchestra,program,conductor
56,1922-08-13,Argentina,Buenos Aires,Vienna Philharmonic,Wag 70/1,Felix von Weingartner
56,1922-08-13,Argentina,Buenos Aires,Vienna Philharmonic,Wag 90/1,Felix von Weingartner
57,1922-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Bee 67,Felix von Weingartner
57,1922-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Deb La chambre magique,Felix von Weingartner
57,1922-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Deb La cour de lys,Felix von Weingartner
57,1922-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Wag 103,Felix von Weingartner
57,1922-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Wag 86d/Trauermarsch,Felix von Weingartner
57,1922-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Web 77,Felix von Weingartner
58,1922-08-16,Argentina,Buenos Aires,Vienna Philharmonic,Biz Arles 1,Felix von Weingartner
58,1922-08-16,Argentina,Buenos Aires,Vienna Philharmonic,Buchardo López Escenas argentinas,Felix von Weingartner
58,1922-08-16,Argentina,Buenos Aires,Vienna Philharmonic,Deb La chambre magique,Felix von Weingartner
58,1922-08-16,Argentina,Buenos Aires,Vienna Philharmonic,Deb La cour de lys,Felix von Weingartner
58,1922-08-16,Argentina,Buenos Aires,Vienna Philharmonic,Straw Feu d'artifice,Felix von Weingartner
58,1922-08-16,Argentina,Buenos Aires,Vienna Philharmonic,Wag 70/1,Felix von Weingartner
58,1922-08-16,Argentina,Buenos Aires,Vienna Philharmonic,Weingartner 21,Felix von Weingartner
59,1922-08-17,Argentina,Buenos Aires,Vienna Philharmonic,Bee 84,Felix von Weingartner
59,1922-08-17,Argentina,Buenos Aires,Vienna Philharmonic,Bra 68,Felix von Weingartner
59,1922-08-17,Argentina,Buenos Aires,Vienna Philharmonic,Gluck Iphigenie in Aulis,Felix von Weingartner
59,1922-08-17,Argentina,Buenos Aires,Vienna Philharmonic,Tsch 74,Felix von Weingartner
60,1922-08-18,Argentina,Buenos Aires,Vienna Philharmonic,Bee 84,Felix von Weingartner
60,1922-08-18,Argentina,Buenos Aires,Vienna Philharmonic,C. Troiani Kinderszenen,Felix von Weingartner
60,1922-08-18,Argentina,Buenos Aires,Vienna Philharmonic,Sme Moldau,Felix von Weingartner
60,1922-08-18,Argentina,Buenos Aires,Vienna Philharmonic,Wag 103,Felix von Weingartner
60,1922-08-18,Argentina,Buenos Aires,Vienna Philharmonic,Wag 86d/Trauermarsch,Felix von Weingartner
60,1922-08-18,Argentina,Buenos Aires,Vienna Philharmonic,Weingartner 60,Felix von Weingartner
61,1922-08-19,Argentina,Buenos Aires,Vienna Philharmonic,Men 90,Felix von Weingartner
61,1922-08-19,Argentina,Buenos Aires,Vienna Philharmonic,Str 28,Felix von Weingartner
61,1922-08-19,Argentina,Buenos Aires,Vienna Philharmonic,Strauß 314,Felix von Weingartner
61,1922-08-19,Argentina,Buenos Aires,Vienna Philharmonic,Strauß 328,Felix von Weingartner
61,1922-08-19,Argentina,Buenos Aires,Vienna Philharmonic,Wag 75/Gralserzählung,Felix von Weingartner
61,1922-08-19,Argentina,Buenos Aires,Vienna Philharmonic,Wag 90/1,Felix von Weingartner
61,1922-08-19,Argentina,Buenos Aires,Vienna Philharmonic,Wag 96/Monolog Sachs,Felix von Weingartner
62,1922-08-20,Argentina,Buenos Aires,Vienna Philharmonic,Wag 86a,Felix von Weingartner
63,1922-08-20,Argentina,Buenos Aires,Vienna Philharmonic,Biz Arles 1,Felix von Weingartner
63,1922-08-20,Argentina,Buenos Aires,Vienna Philharmonic,Men 21,Felix von Weingartner
63,1922-08-20,Argentina,Buenos Aires,Vienna Philharmonic,Res Fontane di Roma,Felix von Weingartner
63,1922-08-20,Argentina,Buenos Aires,Vienna Philharmonic,Schb 759,Felix von Weingartner
63,1922-08-20,Argentina,Buenos Aires,Vienna Philharmonic,Wag 49,Felix von Weingartner
63,1922-08-20,Argentina,Buenos Aires,Vienna Philharmonic,Wag 70/Bac,Felix von Weingartner
64,1922-08-21,Argentina,Buenos Aires,Vienna Philharmonic,Wag 86b,Felix von Weingartner
65,1922-08-22,Argentina,Buenos Aires,Vienna Philharmonic,Bee 21,Felix von Weingartner
65,1922-08-22,Argentina,Buenos Aires,Vienna Philharmonic,Bee 36,Felix von Weingartner
65,1922-08-22,Argentina,Buenos Aires,Vienna Philharmonic,Bee 55,Felix von Weingartner
66,1922-08-23,Argentina,Buenos Aires,Vienna Philharmonic,Bee 67,Felix von Weingartner
66,1922-08-23,Argentina,Buenos Aires,Vienna Philharmonic,Bee 68,Felix von Weingartner
66,1922-08-23,Argentina,Buenos Aires,Vienna Philharmonic,Wag 63/1,Felix von Weingartner
67,1922-08-24,Argentina,Buenos Aires,Vienna Philharmonic,Bee 72b,Felix von Weingartner
67,1922-08-24,Argentina,Buenos Aires,Vienna Philharmonic,Bee 84,Felix von Weingartner
67,1922-08-24,Argentina,Buenos Aires,Vienna Philharmonic,Bee 92,Felix von Weingartner
67,1922-08-24,Argentina,Buenos Aires,Vienna Philharmonic,Bee 93,Felix von Weingartner
68,1922-08-25,Argentina,Buenos Aires,Vienna Philharmonic,Wag 86c,Felix von Weingartner
69,1922-08-26,Argentina,Buenos Aires,Vienna Philharmonic,Bach 1043,Felix von Weingartner
69,1922-08-26,Argentina,Buenos Aires,Vienna Philharmonic,Bee 72b,Felix von Weingartner
69,1922-08-26,Argentina,Buenos Aires,Vienna Philharmonic,Hän 323,Felix von Weingartner
69,1922-08-26,Argentina,Buenos Aires,Vienna Philharmonic,Lis Fantasie über ungarische Volksweisen,Felix von Weingartner
69,1922-08-26,Argentina,Buenos Aires,Vienna Philharmonic,Moz 543,Felix von Weingartner
70,1922-08-27,Argentina,Buenos Aires,Vienna Philharmonic,Bru 104,Felix von Weingartner
70,1922-08-27,Argentina,Buenos Aires,Vienna Philharmonic,Str 24,Felix von Weingartner
70,1922-08-27,Argentina,Buenos Aires,Vienna Philharmonic,Weingartner 21,Felix von Weingartner
71,1922-08-28,Argentina,Buenos Aires,Vienna Philharmonic,Wag 86d,Felix von Weingartner
72,1922-08-29,Argentina,Buenos Aires,Vienna Philharmonic,Wag 111/1,Felix von Weingartner
72,1922-08-29,Argentina,Buenos Aires,Vienna Philharmonic,Wag 49,Felix von Weingartner
72,1922-08-29,Argentina,Buenos Aires,Vienna Philharmonic,Wag 75/1,Felix von Weingartner
72,1922-08-29,Argentina,Buenos Aires,Vienna Philharmonic,Wag 86d/Trauermarsch,Felix von Weingartner
72,1922-08-29,Argentina,Buenos Aires,Vienna Philharmonic,Wag 90/3,Felix von Weingartner
73,1922-08-30,Argentina,Buenos Aires,Vienna Philharmonic,Bach 1067,Felix von Weingartner
73,1922-08-30,Argentina,Buenos Aires,Vienna Philharmonic,Hay 92,Felix von Weingartner
73,1922-08-30,Argentina,Buenos Aires,Vienna Philharmonic,Moz Präludium und Fuge für Streicher,Felix von Weingartner
73,1922-08-30,Argentina,Buenos Aires,Vienna Philharmonic,Tsch 74,Felix von Weingartner
74,1922-08-31,Argentina,Buenos Aires,Vienna Philharmonic,Berl 17,Felix von Weingartner
74,1922-08-31,Argentina,Buenos Aires,Vienna Philharmonic,Berl 24,Felix von Weingartner
74,1922-08-31,Argentina,Buenos Aires,Vienna Philharmonic,Bra 73,Felix von Weingartner
74,1922-08-31,Argentina,Buenos Aires,Vienna Philharmonic,Schm 120,Felix von Weingartner
75,1922-11-23,Czechoslovakia,Bratislava,Vienna Philharmonic,Moz 588,Franz Schalk
76,1923-03-12,Czechoslovakia,Prague,Vienna Philharmonic,Moz 551,Richard Strauss
76,1923-03-12,Czechoslovakia,Prague,Vienna Philharmonic,Sme Braut,Richard Strauss
76,1923-03-12,Czechoslovakia,Prague,Vienna Philharmonic,Str 20,Richard Strauss
76,1923-03-12,Czechoslovakia,Prague,Vienna Philharmonic,Str 7,Richard Strauss
76,1923-03-12,Czechoslovakia,Prague,Vienna Philharmonic,Wag 96/1,Richard Strauss
77,1923-03-13,Czechoslovakia,Prague,Vienna Philharmonic,Mah 4,Richard Strauss
77,1923-03-13,Czechoslovakia,Prague,Vienna Philharmonic,Str 27/2,Richard Strauss
77,1923-03-13,Czechoslovakia,Prague,Vienna Philharmonic,Str 35,Richard Strauss
77,1923-03-13,Czechoslovakia,Prague,Vienna Philharmonic,Str 48/1,Richard Strauss
78,1923-05-14,Czechoslovakia,Prague,Vienna Philharmonic,Bee 92,Felix von Weingartner
78,1923-05-14,Czechoslovakia,Prague,Vienna Philharmonic,Hay 101,Felix von Weingartner
78,1923-05-14,Czechoslovakia,Prague,Vienna Philharmonic,Moz 550,Felix von Weingartner
79,1923-05-15,Czechoslovakia,Prague,Vienna Philharmonic,Bee 55,Felix von Weingartner
79,1923-05-15,Czechoslovakia,Prague,Vienna Philharmonic,Berl 23,Felix von Weingartner
79,1923-05-15,Czechoslovakia,Prague,Vienna Philharmonic,Berl 9,Felix von Weingartner
79,1923-05-15,Czechoslovakia,Prague,Vienna Philharmonic,Weingartner 61,Felix von Weingartner
80,1923-07-14,Brazil,Rio de Janeiro,Vienna Philharmonic,Bee 92,Richard Strauss
80,1923-07-14,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 40,Richard Strauss
80,1923-07-14,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 111/1,Richard Strauss
80,1923-07-14,Brazil,Rio de Janeiro,Vienna Philharmonic,Web Eur,Richard Strauss
81,1923-07-15,Brazil,Rio de Janeiro,Vienna Philharmonic,Berl 23,Richard Strauss
81,1923-07-15,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 30,Richard Strauss
81,1923-07-15,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 103,Richard Strauss
81,1923-07-15,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 63/1,Richard Strauss
81,1923-07-15,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 70/1,Richard Strauss
82,1923-07-16,Brazil,Rio de Janeiro,Vienna Philharmonic,Bee 68,Richard Strauss
82,1923-07-16,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 20,Richard Strauss
82,1923-07-16,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 86d/Trauermarsch,Richard Strauss
82,1923-07-16,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 90/1,Richard Strauss
83,1923-07-17,Brazil,Rio de Janeiro,Vienna Philharmonic,Bee 67,Richard Strauss
83,1923-07-17,Brazil,Rio de Janeiro,Vienna Philharmonic,Mah 1,Richard Strauss
83,1923-07-17,Brazil,Rio de Janeiro,Vienna Philharmonic,Schm 115,Richard Strauss
83,1923-07-17,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 86d/Trauermarsch,Richard Strauss
84,1923-07-18,Brazil,Rio de Janeiro,Vienna Philharmonic,Bee 72b,Richard Strauss
84,1923-07-18,Brazil,Rio de Janeiro,Vienna Philharmonic,Men 21/61,Richard Strauss
84,1923-07-18,Brazil,Rio de Janeiro,Vienna Philharmonic,Schillings Ingwelde,Richard Strauss
84,1923-07-18,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 28,Richard Strauss
84,1923-07-18,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 86d/Trauermarsch,Richard Strauss
84,1923-07-18,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 96/1,Richard Strauss
85,1923-07-19,Brazil,Rio de Janeiro,Vienna Philharmonic,Bra 98,Richard Strauss
85,1923-07-19,Brazil,Rio de Janeiro,Vienna Philharmonic,Francisco Mignone Tanz und Menuett,Richard Strauss
85,1923-07-19,Brazil,Rio de Janeiro,Vienna Philharmonic,Sme Braut,Richard Strauss
85,1923-07-19,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 30,Richard Strauss
85,1923-07-19,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 96/1,Richard Strauss
86,1923-07-20,Brazil,Rio de Janeiro,Vienna Philharmonic,Bee 67,Richard Strauss
86,1923-07-20,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 40,Richard Strauss
86,1923-07-20,Brazil,Rio de Janeiro,Vienna Philharmonic,Straw Oiseau,Richard Strauss
86,1923-07-20,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 103,Richard Strauss
86,1923-07-20,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 86d/Trauermarsch,Richard Strauss
87,1923-07-21,Brazil,Rio de Janeiro,Vienna Philharmonic,Chabrier Rhapsodie espagnole,Richard Strauss
87,1923-07-21,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 16,Richard Strauss
87,1923-07-21,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 28,Richard Strauss
87,1923-07-21,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 59,Richard Strauss
87,1923-07-21,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 70/1,Richard Strauss
87,1923-07-21,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 90/1,Richard Strauss
88,1923-07-22,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 20,Richard Strauss
88,1923-07-22,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 24,Richard Strauss
88,1923-07-22,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 54/Tanz,Richard Strauss
88,1923-07-22,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 111/Vorspiel und Karfreitagszauber,Richard Strauss
88,1923-07-22,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 49,Richard Strauss
88,1923-07-22,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 70/Bac,Richard Strauss
88,1923-07-22,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 75/1,Richard Strauss
89,1923-07-23,Brazil,Rio de Janeiro,Vienna Philharmonic,Lis Tasso,Richard Strauss
89,1923-07-23,Brazil,Rio de Janeiro,Vienna Philharmonic,Schmidt Notre Dame,Richard Strauss
89,1923-07-23,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 53,Richard Strauss
89,1923-07-23,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 63/1,Richard Strauss
89,1923-07-23,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 90/1,Richard Strauss
90,1923-07-24,Brazil,Rio de Janeiro,Vienna Philharmonic,Bee 60,Richard Strauss
90,1923-07-24,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 24,Richard Strauss
90,1923-07-24,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 54/Tanz,Richard Strauss
90,1923-07-24,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 49,Richard Strauss
90,1923-07-24,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 63/1,Richard Strauss
90,1923-07-24,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 75/1,Richard Strauss
91,1923-07-25,Brazil,Rio de Janeiro,Vienna Philharmonic,Bee 73,Richard Strauss
91,1923-07-25,Brazil,Rio de Janeiro,Vienna Philharmonic,Korn 11,Richard Strauss
91,1923-07-25,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 24,Richard Strauss
91,1923-07-25,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 35,Richard Strauss
92,1923-07-26,Brazil,Rio de Janeiro,Vienna Philharmonic,Moz 331,Richard Strauss
92,1923-07-26,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 28,Richard Strauss
92,1923-07-26,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 54/Tanz,Richard Strauss
92,1923-07-26,Brazil,Rio de Janeiro,Vienna Philharmonic,Str 64,Richard Strauss
92,1923-07-26,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 86d/Trauermarsch,Richard Strauss
92,1923-07-26,Brazil,Rio de Janeiro,Vienna Philharmonic,Wag 96/1,Richard Strauss
92,1923-07-26,Brazil,Rio de Janeiro,Vienna Philharmonic,Web 77,Richard Strauss
93,1923-07-27,Brazil,São Paulo,Vienna Philharmonic,Bee 67,Richard Strauss
93,1923-07-27,Brazil,São Paulo,Vienna Philharmonic,Str 20,Richard Strauss
93,1923-07-27,Brazil,São Paulo,Vienna Philharmonic,Str 24,Richard Strauss
93,1923-07-27,Brazil,São Paulo,Vienna Philharmonic,Wag 103,Richard Strauss
93,1923-07-27,Brazil,São Paulo,Vienna Philharmonic,Wag 75/1,Richard Strauss
93,1923-07-27,Brazil,São Paulo,Vienna Philharmonic,Web Eur,Richard Strauss
94,1923-07-28,Brazil,São Paulo,Vienna Philharmonic,Francisco Mignone Tanz und Menuett,Richard Strauss
94,1923-07-28,Brazil,São Paulo,Vienna Philharmonic,Sme Braut,Richard Strauss
94,1923-07-28,Brazil,São Paulo,Vienna Philharmonic,Str 16,Richard Strauss
94,1923-07-28,Brazil,São Paulo,Vienna Philharmonic,Wag 70/1,Richard Strauss
94,1923-07-28,Brazil,São Paulo,Vienna Philharmonic,Wag 90/1,Richard Strauss
94,1923-07-28,Brazil,São Paulo,Vienna Philharmonic,Wag 96/1,Richard Strauss
95,1923-08-01,Uruguay,Montevideo,Vienna Philharmonic,Str 24,Richard Strauss
95,1923-08-01,Uruguay,Montevideo,Vienna Philharmonic,Str 28,Richard Strauss
95,1923-08-01,Uruguay,Montevideo,Vienna Philharmonic,Str 40,Richard Strauss
95,1923-08-01,Uruguay,Montevideo,Vienna Philharmonic,Str 54/Tanz,Richard Strauss
96,1923-08-02,Uruguay,Montevideo,Vienna Philharmonic,Men 21/61,Richard Strauss
96,1923-08-02,Uruguay,Montevideo,Vienna Philharmonic,Str 30,Richard Strauss
96,1923-08-02,Uruguay,Montevideo,Vienna Philharmonic,Wag 103,Richard Strauss
96,1923-08-02,Uruguay,Montevideo,Vienna Philharmonic,Wag 70/1,Richard Strauss
96,1923-08-02,Uruguay,Montevideo,Vienna Philharmonic,Wag 96/1,Richard Strauss
97,1923-08-03,Uruguay,Montevideo,Vienna Philharmonic,Bee 92,Richard Strauss
97,1923-08-03,Uruguay,Montevideo,Vienna Philharmonic,Str 20,Richard Strauss
97,1923-08-03,Uruguay,Montevideo,Vienna Philharmonic,Str 53,Richard Strauss
97,1923-08-03,Uruguay,Montevideo,Vienna Philharmonic,Web Eur,Richard Strauss
98,1923-08-04,Uruguay,Montevideo,Vienna Philharmonic,Bee 73,Richard Strauss
98,1923-08-04,Uruguay,Montevideo,Vienna Philharmonic,Moz 551,Richard Strauss
98,1923-08-04,Uruguay,Montevideo,Vienna Philharmonic,Str 64,Richard Strauss
99,1923-08-05,Uruguay,Montevideo,Vienna Philharmonic,Bee 68,Richard Strauss
99,1923-08-05,Uruguay,Montevideo,Vienna Philharmonic,Bee 72b,Richard Strauss
99,1923-08-05,Uruguay,Montevideo,Vienna Philharmonic,Str 35,Richard Strauss
99,1923-08-05,Uruguay,Montevideo,Vienna Philharmonic,Wag 63/1,Richard Strauss
99,1923-08-05,Uruguay,Montevideo,Vienna Philharmonic,Wag 86d/Trauermarsch,Richard Strauss
99,1923-08-05,Uruguay,Montevideo,Vienna Philharmonic,Wag 90/1,Richard Strauss
100,1923-08-07,Argentina,La Plata,Vienna Philharmonic,Bee 67,Richard Strauss
100,1923-08-07,Argentina,La Plata,Vienna Philharmonic,Str 20,Richard Strauss
100,1923-08-07,Argentina,La Plata,Vienna Philharmonic,Str 54/Tanz,Richard Strauss
100,1923-08-07,Argentina,La Plata,Vienna Philharmonic,Wag 70/1,Richard Strauss
100,1923-08-07,Argentina,La Plata,Vienna Philharmonic,Wag 86d/Trauermarsch,Richard Strauss
100,1923-08-07,Argentina,La Plata,Vienna Philharmonic,Wag 96/1,Richard Strauss
101,1923-08-08,Argentina,Buenos Aires,Vienna Philharmonic,Bee 92,Richard Strauss
101,1923-08-08,Argentina,Buenos Aires,Vienna Philharmonic,Schillings Ingwelde,Richard Strauss
101,1923-08-08,Argentina,Buenos Aires,Vienna Philharmonic,Str 28,Richard Strauss
101,1923-08-08,Argentina,Buenos Aires,Vienna Philharmonic,Str 40,Richard Strauss
101,1923-08-08,Argentina,Buenos Aires,Vienna Philharmonic,Web Ob,Richard Strauss
102,1923-08-09,Argentina,Buenos Aires,Vienna Philharmonic,Str 58,Richard Strauss
103,1923-08-10,Argentina,Buenos Aires,Vienna Philharmonic,Schb 944,Richard Strauss
103,1923-08-10,Argentina,Buenos Aires,Vienna Philharmonic,Sme Braut,Richard Strauss
103,1923-08-10,Argentina,Buenos Aires,Vienna Philharmonic,Str 53,Richard Strauss
103,1923-08-10,Argentina,Buenos Aires,Vienna Philharmonic,Wag 111/Vorspiel und Karfreitagszauber,Richard Strauss
104,1923-08-11,Argentina,Buenos Aires,Vienna Philharmonic,Bee 55,Richard Strauss
104,1923-08-11,Argentina,Buenos Aires,Vienna Philharmonic,Corelli 6/8,Richard Strauss
104,1923-08-11,Argentina,Buenos Aires,Vienna Philharmonic,Leone Sinigaglia Ouvertüre Viel Lärm in Chiozza,Richard Strauss
104,1923-08-11,Argentina,Buenos Aires,Vienna Philharmonic,Riccardo Pick-Mangiagalli Notturno e Rondo fantastico 28,Richard Strauss
104,1923-08-11,Argentina,Buenos Aires,Vienna Philharmonic,Wag 90/1,Richard Strauss
105,1923-08-12,Argentina,Buenos Aires,Vienna Philharmonic,Bee 68,Richard Strauss
105,1923-08-12,Argentina,Buenos Aires,Vienna Philharmonic,Bee 72b,Richard Strauss
105,1923-08-12,Argentina,Buenos Aires,Vienna Philharmonic,Str 35,Richard Strauss
105,1923-08-12,Argentina,Buenos Aires,Vienna Philharmonic,Wag 63/1,Richard Strauss
105,1923-08-12,Argentina,Buenos Aires,Vienna Philharmonic,Wag 70/1,Richard Strauss
105,1923-08-12,Argentina,Buenos Aires,Vienna Philharmonic,Wag 86d/Trauermarsch,Richard Strauss
106,1923-08-13,Argentina,Buenos Aires,Vienna Philharmonic,Berl 23,Richard Strauss
106,1923-08-13,Argentina,Buenos Aires,Vienna Philharmonic,Lis Tasso,Richard Strauss
106,1923-08-13,Argentina,Buenos Aires,Vienna Philharmonic,Moz 551,Richard Strauss
106,1923-08-13,Argentina,Buenos Aires,Vienna Philharmonic,Schmidt Notre Dame,Richard Strauss
106,1923-08-13,Argentina,Buenos Aires,Vienna Philharmonic,Str 16,Richard Strauss
107,1923-08-14,Argentina,Buenos Aires,Vienna Philharmonic,Bee 62,Richard Strauss
107,1923-08-14,Argentina,Buenos Aires,Vienna Philharmonic,Bee 73,Richard Strauss
107,1923-08-14,Argentina,Buenos Aires,Vienna Philharmonic,Mah 1,Richard Strauss
107,1923-08-14,Argentina,Buenos Aires,Vienna Philharmonic,Str 24,Richard Strauss
108,1923-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Bee 67,Richard Strauss
108,1923-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Men 21/61,Richard Strauss
108,1923-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Str 20,Richard Strauss
108,1923-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Str 54/Tanz,Richard Strauss
108,1923-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Wag 103,Richard Strauss
108,1923-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Wag 96/1,Richard Strauss
109,1923-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Bee 84,Richard Strauss
109,1923-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Lis Mephisto 1,Richard Strauss
109,1923-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Moz 550,Richard Strauss
109,1923-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Str 23,Richard Strauss
109,1923-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Wag 90/1,Richard Strauss
109,1923-08-15,Argentina,Buenos Aires,Vienna Philharmonic,Web 77,Richard Strauss
110,1923-08-16,Argentina,Buenos Aires,Vienna Philharmonic,Bra 98,Richard Strauss
110,1923-08-16,Argentina,Buenos Aires,Vienna Philharmonic,Gold 13,Richard Strauss
110,1923-08-16,Argentina,Buenos Aires,Vienna Philharmonic,Hay 88,Richard Strauss
110,1923-08-16,Argentina,Buenos Aires,Vienna Philharmonic,Wag 59,Richard Strauss
110,1923-08-16,Argentina,Buenos Aires,Vienna Philharmonic,Wag 70/Bac,Richard Strauss
111,1923-08-17,Argentina,Buenos Aires,Vienna Philharmonic,Bee 60,Gino Marinuzzi
111,1923-08-17,Argentina,Buenos Aires,Vienna Philharmonic,Cherubini Scherzo,Gino Marinuzzi
111,1923-08-17,Argentina,Buenos Aires,Vienna Philharmonic,Duk Apprenti,Gino Marinuzzi
111,1923-08-17,Argentina,Buenos Aires,Vienna Philharmonic,Marinuzzi Sicania,Gino Marinuzzi
111,1923-08-17,Argentina,Buenos Aires,Vienna Philharmonic,Pietro Nardini Adagio,Gino Marinuzzi
111,1923-08-17,Argentina,Buenos Aires,Vienna Philharmonic,Ros Semiramide,Gino Marinuzzi
111,1923-08-17,Argentina,Buenos Aires,Vienna Philharmonic,Str 28,Gino Marinuzzi
111,1923-08-17,Argentina,Buenos Aires,Vienna Philharmonic,Verdi Vespri,Gino Marinuzzi
112,1923-08-18,Argentina,Buenos Aires,Vienna Philharmonic,Bee 55,Richard Strauss
112,1923-08-18,Argentina,Buenos Aires,Vienna Philharmonic,Str 24,Richard Strauss
112,1923-08-18,Argentina,Buenos Aires,Vienna Philharmonic,Str 54/Tanz,Richard Strauss
112,1923-08-18,Argentina,Buenos Aires,Vienna Philharmonic,Wag 111/1,Richard Strauss
112,1923-08-18,Argentina,Buenos Aires,Vienna Philharmonic,Wag 70/1,Richard Strauss
112,1923-08-18,Argentina,Buenos Aires,Vienna Philharmonic,Wag 86d/Trauermarsch,Richard Strauss
